<tbl>
<tt> Medientyp
<dt> 0502.tab
<tag> 0502
<row>n QQ ohne Hilfsmittel zu benutzen$bn QQ ohne Hilfsmittel zu benutzen
<row>c QQ Computermedien$bc QQ Computermedien
<row>h QQ Mikroform$bh QQ Mikroform
<row>s QQ audio$bs QQ audio
<row>v QQ video$bv QQ video
<row>x QQ Sonstige$bx QQ sonstige
<row>z QQ nicht spezifiziert$bz QQ nicht spezifiziert
<row>p QQ mikroskopisch$bp QQ mikroskopisch
<row>g QQ projizierbar$bg QQ projizierbar
<row>e QQ stereografisch$be QQ stereografisch
</tbl>
